TF_Locus,Matrix_ID,Matrix_Type,Family
AT4G04450,TFmatrixID_0445,Inferred,WRKY
AT4G04450,TF_motif_seq_0339,Direct,WRKY
AT4G04450,TFmatrixID_0453,Inferred,WRKY
AT4G04450,TFmatrixID_0446,Inferred,WRKY
AT4G04450,TFmatrixID_1491,Direct,WRKY
AT4G04450,TFmatrixID_0458,Inferred,WRKY
AT4G04450,TFmatrixID_1492,Direct,WRKY
AT4G04450,TFmatrixID_0460,Inferred,WRKY
AT4G04450,TF_motif_seq_0270,Direct,WRKY
AT4G04450,TFmatrixID_0443,Inferred,WRKY
AT4G04450,TFmatrixID_0442,Inferred,WRKY
AT4G04450,TFmatrixID_0468,Inferred,WRKY
AT4G04450,TFmatrixID_0454,Inferred,WRKY
AT4G04450,TFmatrixID_0466,Inferred,WRKY
AT4G04450,TFmatrixID_0456,Inferred,WRKY
AT4G04450,TFmatrixID_0457,Inferred,WRKY
AT4G04450,TFmatrixID_0444,Inferred,WRKY
AT4G04450,TFmatrixID_0452,Inferred,WRKY
AT4G04450,TFmatrixID_0462,Inferred,WRKY
AT4G04450,TFmatrixID_0455,Inferred,WRKY
AT4G04890,TF_motif_seq_0444,Direct,HD-ZIP
AT4G04890,TFmatrixID_1081,Direct,HD-ZIP
AT4G05100,TFmatrixID_1181,Direct,MYB
AT4G05100,TFmatrixID_1224,Direct,MYB
AT4G06746,TFmatrixID_0779,Direct,ERF
AT4G06746,TFmatrixID_0729,Direct,ERF
AT4G06746,TFmatrixID_0121,Inferred,ERF
AT4G06746,TFmatrixID_0118,Inferred,ERF
AT4G06746,TFmatrixID_0119,Inferred,ERF
AT4G08150,TF_motif_seq_0246,Direct,TALE
AT4G08150,TFmatrixID_0300,Inferred,TALE
AT4G08150,TFmatrixID_0301,Inferred,TALE
AT4G08150,TFmatrixID_0278,Inferred,TALE
AT4G09180,TFmatrixID_0176,Inferred,bHLH
AT4G09450,TFmatrixID_1515,Direct,MYB_related
AT4G09460,TFmatrixID_0352,Inferred,MYB
AT4G09460,TFmatrixID_0336,Inferred,MYB
AT4G09820,TFmatrixID_0513,Inferred,bHLH
AT4G09820,TFmatrixID_0157,Inferred,bHLH
AT4G09820,TFmatrixID_0173,Inferred,bHLH
AT4G09820,TFmatrixID_0511,Inferred,bHLH
AT4G09820,TFmatrixID_0160,Inferred,bHLH
AT4G09960,TFmatrixID_0493,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0530,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0508,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0469,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0481,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0470,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0529,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0538,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0499,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0537,Inferred,MIKC_MADS
AT4G09960,TFmatrixID_0536,Inferred,MIKC_MADS
AT4G10350,TFmatrixID_0397,Inferred,NAC
AT4G10350,TFmatrixID_1297,Direct,NAC
AT4G10350,TFmatrixID_1283,Direct,NAC
AT4G10350,TFmatrixID_0392,Inferred,NAC
AT4G10350,TFmatrixID_0383,Inferred,NAC
AT4G11070,TFmatrixID_0456,Inferred,WRKY
AT4G11070,TFmatrixID_0450,Inferred,WRKY
AT4G11070,TFmatrixID_0461,Inferred,WRKY
AT4G11070,TFmatrixID_0459,Inferred,WRKY
AT4G11070,TFmatrixID_0448,Inferred,WRKY
AT4G11070,TFmatrixID_0468,Inferred,WRKY
AT4G11070,TFmatrixID_0447,Inferred,WRKY
AT4G11070,TFmatrixID_0464,Inferred,WRKY
AT4G11070,TFmatrixID_0457,Inferred,WRKY
AT4G11070,TFmatrixID_0444,Inferred,WRKY
AT4G11070,TFmatrixID_0460,Inferred,WRKY
AT4G11070,TFmatrixID_0453,Inferred,WRKY
AT4G11070,TFmatrixID_0462,Inferred,WRKY
AT4G11070,TFmatrixID_0443,Inferred,WRKY
AT4G11070,TFmatrixID_0446,Inferred,WRKY
AT4G11070,TFmatrixID_0455,Inferred,WRKY
AT4G11070,TFmatrixID_0442,Inferred,WRKY
AT4G11070,TFmatrixID_0452,Inferred,WRKY
AT4G11070,TFmatrixID_0454,Inferred,WRKY
AT4G11070,TFmatrixID_0463,Inferred,WRKY
AT4G11070,TFmatrixID_0458,Inferred,WRKY
AT4G11080,TFmatrixID_1071,Direct,NA
AT4G11080,TFmatrixID_1072,Direct,NA
AT4G11140,TFmatrixID_0061,Inferred,ERF
AT4G11140,TFmatrixID_0087,Inferred,ERF
AT4G11140,TFmatrixID_0060,Inferred,ERF
AT4G11140,TFmatrixID_0106,Inferred,ERF
AT4G11140,TFmatrixID_0069,Inferred,ERF
AT4G11140,TFmatrixID_0056,Inferred,ERF
AT4G11140,TFmatrixID_0107,Inferred,ERF
AT4G11140,TFmatrixID_0083,Inferred,ERF
AT4G11140,TFmatrixID_0078,Inferred,ERF
AT4G11140,TFmatrixID_0113,Inferred,ERF
AT4G11140,TFmatrixID_0100,Inferred,ERF
AT4G11660,TFmatrixID_1101,Direct,HSF
AT4G11660,TF_motif_seq_0010,Direct,HSF
AT4G11660,TFmatrixID_1104,Direct,HSF
AT4G11880,TFmatrixID_0530,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0538,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0508,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0493,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0469,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0500,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0499,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0536,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0481,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0503,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0470,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0529,Inferred,MIKC_MADS
AT4G11880,TFmatrixID_0537,Inferred,MIKC_MADS
AT4G12020,TF_motif_seq_0339,Direct,WRKY
AT4G12020,TFmatrixID_0449,Inferred,WRKY
AT4G12020,TF_motif_seq_0270,Direct,WRKY
AT4G12020,TFmatrixID_0465,Inferred,WRKY
AT4G12020,TFmatrixID_0451,Inferred,WRKY
AT4G12020,TFmatrixID_0534,Inferred,WRKY
AT4G12670,TFmatrixID_1272,Direct,NA
AT4G12670,TFmatrixID_1273,Direct,NA
AT4G13620,TFmatrixID_0067,Inferred,ERF
AT4G13620,TFmatrixID_0487,Inferred,ERF
AT4G13620,TFmatrixID_0060,Inferred,ERF
AT4G13640,TFmatrixID_0345,Inferred,G2-like
AT4G13980,TF_motif_seq_0010,Direct,HSF
AT4G14410,TFmatrixID_0820,Direct,bHLH
AT4G14410,TFmatrixID_0167,Direct,bHLH
AT4G14465,TFmatrixID_0004,Direct,NA
AT4G14465,TFmatrixID_0006,Direct,NA
AT4G14465,TFmatrixID_0005,Direct,NA
AT4G14540,TF_motif_seq_0257,Direct,NF-YB
AT4G14770,TFmatrixID_1003,Direct,CPP
AT4G14770,TFmatrixID_0226,Inferred,CPP
AT4G14770,TFmatrixID_1000,Direct,CPP
AT4G14770,TFmatrixID_0223,Inferred,CPP
AT4G15090,TFmatrixID_1018,Direct,FAR1
AT4G15090,TF_motif_seq_0359,Direct,FAR1
AT4G15090,TFmatrixID_1017,Direct,FAR1
AT4G16110,TFmatrixID_0348,Direct,ARR-B
AT4G16110,TF_motif_seq_0252,Direct,ARR-B
AT4G16141,TFmatrixID_0262,Inferred,GATA
AT4G16150,TFmatrixID_0996,Direct,CAMTA
AT4G16430,TFmatrixID_0160,Inferred,bHLH
AT4G16430,TFmatrixID_0514,Inferred,bHLH
AT4G16430,TFmatrixID_0173,Inferred,bHLH
AT4G16430,TFmatrixID_0511,Inferred,bHLH
AT4G16430,TFmatrixID_0513,Inferred,bHLH
AT4G16430,TFmatrixID_0168,Inferred,bHLH
AT4G16430,TFmatrixID_0157,Inferred,bHLH
AT4G16430,TFmatrixID_0158,Inferred,bHLH
AT4G16750,TFmatrixID_0657,Direct,ERF
AT4G16750,TFmatrixID_0080,Direct,ERF
AT4G16750,TFmatrixID_0776,Direct,ERF
AT4G16780,TFmatrixID_0283,Inferred,HD-ZIP
AT4G16780,TF_motif_seq_0471,Direct,HD-ZIP
AT4G16780,TFmatrixID_0286,Inferred,HD-ZIP
AT4G16780,TFmatrixID_0289,Inferred,HD-ZIP
AT4G17460,TFmatrixID_0289,Direct,HD-ZIP
AT4G17460,TFmatrixID_1092,Direct,HD-ZIP
AT4G17460,TFmatrixID_1091,Direct,HD-ZIP
AT4G17490,TFmatrixID_0766,Direct,ERF
AT4G17490,TFmatrixID_0081,Direct,ERF
AT4G17500,TFmatrixID_0082,Direct,ERF
AT4G17500,TFmatrixID_0024,Direct,ERF
AT4G17500,TFmatrixID_0023,Direct,ERF
AT4G17570,TF_motif_seq_0243,Direct,GATA
AT4G17570,TF_motif_seq_0237,Direct,GATA
AT4G17570,TFmatrixID_0268,Direct,GATA
AT4G17695,TFmatrixID_0357,Inferred,G2-like
AT4G17750,TF_motif_seq_0010,Direct,HSF
AT4G17785,TFmatrixID_1207,Direct,MYB
AT4G17785,TFmatrixID_1209,Direct,MYB
AT4G17880,TFmatrixID_0514,Direct,bHLH
AT4G17880,TFmatrixID_0168,Direct,bHLH
AT4G17880,TF_motif_seq_0300,Direct,bHLH
AT4G17950,TFmatrixID_0130,Direct,AT-Hook
AT4G17980,TFmatrixID_1303,Direct,NAC
AT4G17980,TFmatrixID_1282,Direct,NAC
AT4G18020,TF_motif_seq_0252,Direct,ARR-B
AT4G18020,TFmatrixID_0349,Direct,ARR-B
AT4G18170,TFmatrixID_0454,Inferred,WRKY
AT4G18170,TFmatrixID_0457,Inferred,WRKY
AT4G18170,TFmatrixID_0448,Inferred,WRKY
AT4G18170,TFmatrixID_1453,Direct,WRKY
AT4G18170,TF_motif_seq_0339,Direct,WRKY
AT4G18170,TFmatrixID_0443,Inferred,WRKY
AT4G18170,TFmatrixID_0453,Inferred,WRKY
AT4G18170,TFmatrixID_1497,Direct,WRKY
AT4G18170,TFmatrixID_0463,Inferred,WRKY
AT4G18170,TFmatrixID_0445,Inferred,WRKY
AT4G18170,TFmatrixID_0464,Inferred,WRKY
AT4G18170,TF_motif_seq_0270,Direct,WRKY
AT4G18170,TFmatrixID_0450,Inferred,WRKY
AT4G18170,TFmatrixID_0459,Inferred,WRKY
AT4G18170,TFmatrixID_0466,Inferred,WRKY
AT4G18170,TFmatrixID_0452,Inferred,WRKY
AT4G18170,TFmatrixID_0456,Inferred,WRKY
AT4G18170,TFmatrixID_0458,Inferred,WRKY
AT4G18170,TFmatrixID_0447,Inferred,WRKY
AT4G18170,TFmatrixID_0462,Inferred,WRKY
AT4G18170,TFmatrixID_0455,Inferred,WRKY
AT4G18170,TFmatrixID_0446,Inferred,WRKY
AT4G18170,TFmatrixID_0460,Inferred,WRKY
AT4G18170,TFmatrixID_0468,Inferred,WRKY
AT4G18170,TFmatrixID_0442,Inferred,WRKY
AT4G18170,TFmatrixID_0444,Inferred,WRKY
AT4G18390,TFmatrixID_0425,Direct,TCP
AT4G18450,TFmatrixID_0512,Inferred,ERF
AT4G18450,TFmatrixID_0102,Inferred,ERF
AT4G18450,TFmatrixID_0101,Inferred,ERF
AT4G18450,TFmatrixID_0054,Inferred,ERF
AT4G18450,TFmatrixID_0078,Inferred,ERF
AT4G18450,TFmatrixID_0068,Inferred,ERF
AT4G18450,TFmatrixID_0103,Inferred,ERF
AT4G18450,TFmatrixID_0069,Inferred,ERF
AT4G18450,TFmatrixID_0113,Inferred,ERF
AT4G18450,TFmatrixID_0106,Inferred,ERF
AT4G18450,TFmatrixID_0082,Inferred,ERF
AT4G18450,TFmatrixID_0081,Inferred,ERF
AT4G18450,TFmatrixID_0765,Direct,ERF
AT4G18450,TFmatrixID_0079,Inferred,ERF
AT4G18770,TFmatrixID_0350,Direct,MYB
AT4G18770,TFmatrixID_1168,Direct,MYB
AT4G18880,TFmatrixID_1105,Direct,HSF
AT4G18880,TF_motif_seq_0010,Direct,HSF
AT4G18890,TFmatrixID_0882,Direct,BES1
AT4G18890,TFmatrixID_0881,Direct,BES1
AT4G18960,TFmatrixID_0065,Direct,MIKC_MADS
AT4G18960,TFmatrixID_0470,Direct,MIKC_MADS
AT4G18960,TFmatrixID_0536,Direct,MIKC_MADS
AT4G21030,TFmatrixID_0924,Direct,Dof
AT4G21040,TFmatrixID_0898,Direct,Dof
AT4G21040,TFmatrixID_0926,Direct,Dof
AT4G21050,TF_motif_seq_0239,Direct,Dof
AT4G21080,TFmatrixID_0925,Direct,Dof
AT4G21080,TF_motif_seq_0239,Direct,Dof
AT4G21080,TFmatrixID_0891,Direct,Dof
AT4G21330,TFmatrixID_0525,Direct,bHLH
AT4G21750,TF_motif_seq_0444,Direct,HD-ZIP
AT4G21750,TFmatrixID_0290,Direct,HD-ZIP
AT4G21895,TFmatrixID_0137,Inferred,NA
AT4G21895,TFmatrixID_0138,Inferred,NA
AT4G21895,TFmatrixID_0141,Inferred,NA
AT4G21895,TFmatrixID_0146,Inferred,NA
AT4G21895,TFmatrixID_0134,Inferred,NA
AT4G21895,TFmatrixID_0135,Inferred,NA
AT4G21895,TFmatrixID_0136,Inferred,NA
AT4G21895,TFmatrixID_0139,Inferred,NA
AT4G21895,TFmatrixID_0154,Inferred,NA
AT4G21895,TFmatrixID_0575,Inferred,NA
AT4G21895,TFmatrixID_0144,Inferred,NA
AT4G21895,TFmatrixID_0132,Inferred,NA
AT4G21895,TFmatrixID_0140,Inferred,NA
AT4G21895,TFmatrixID_0142,Inferred,NA
AT4G21895,TFmatrixID_0153,Inferred,NA
AT4G22070,TF_motif_seq_0339,Direct,WRKY
AT4G22070,TF_motif_seq_0270,Direct,WRKY
AT4G22070,TFmatrixID_0448,Inferred,WRKY
AT4G22070,TFmatrixID_0466,Inferred,WRKY
AT4G22070,TFmatrixID_0462,Inferred,WRKY
AT4G22070,TFmatrixID_0463,Inferred,WRKY
AT4G22070,TFmatrixID_0456,Inferred,WRKY
AT4G22070,TFmatrixID_0464,Inferred,WRKY
AT4G22070,TFmatrixID_1494,Direct,WRKY
AT4G22070,TFmatrixID_0457,Inferred,WRKY
AT4G22070,TFmatrixID_0450,Inferred,WRKY
AT4G22070,TFmatrixID_0445,Inferred,WRKY
AT4G22070,TFmatrixID_0453,Inferred,WRKY
AT4G22070,TFmatrixID_0461,Inferred,WRKY
AT4G22070,TFmatrixID_1472,Direct,WRKY
AT4G22070,TFmatrixID_0458,Inferred,WRKY
AT4G22070,TFmatrixID_0454,Inferred,WRKY
AT4G22070,TFmatrixID_0468,Inferred,WRKY
AT4G22070,TFmatrixID_0455,Inferred,WRKY
AT4G22070,TFmatrixID_0460,Inferred,WRKY
AT4G22070,TFmatrixID_0444,Inferred,WRKY
AT4G22070,TFmatrixID_0446,Inferred,WRKY
AT4G22070,TFmatrixID_0442,Inferred,WRKY
AT4G22070,TFmatrixID_0447,Inferred,WRKY
AT4G22070,TFmatrixID_0452,Inferred,WRKY
AT4G22950,TFmatrixID_0470,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0530,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0503,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0537,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0529,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0493,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0508,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0500,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0499,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0538,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0469,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0481,Inferred,MIKC_MADS
AT4G22950,TFmatrixID_0536,Inferred,MIKC_MADS
AT4G23550,TFmatrixID_0456,Direct,WRKY
AT4G23550,TFmatrixID_1476,Direct,WRKY
AT4G23550,TFmatrixID_1449,Direct,WRKY
AT4G23750,TFmatrixID_0083,Direct,ERF
AT4G23810,TFmatrixID_0459,Inferred,WRKY
AT4G23810,TFmatrixID_0455,Inferred,WRKY
AT4G23810,TF_motif_seq_0270,Direct,WRKY
AT4G23810,TFmatrixID_1548,Direct,WRKY
AT4G23810,TF_motif_seq_0339,Direct,WRKY
AT4G23810,TFmatrixID_0443,Inferred,WRKY
AT4G23810,TFmatrixID_0464,Inferred,WRKY
AT4G23810,TFmatrixID_0462,Inferred,WRKY
AT4G23810,TFmatrixID_0457,Inferred,WRKY
AT4G23810,TFmatrixID_0468,Inferred,WRKY
AT4G23810,TFmatrixID_0463,Inferred,WRKY
AT4G23810,TFmatrixID_0454,Inferred,WRKY
AT4G23810,TFmatrixID_0446,Inferred,WRKY
AT4G23810,TFmatrixID_0456,Inferred,WRKY
AT4G23810,TFmatrixID_0461,Inferred,WRKY
AT4G23810,TFmatrixID_0444,Inferred,WRKY
AT4G23810,TFmatrixID_0442,Inferred,WRKY
AT4G23810,TFmatrixID_0453,Inferred,WRKY
AT4G23810,TFmatrixID_0447,Inferred,WRKY
AT4G23810,TFmatrixID_0460,Inferred,WRKY
AT4G23810,TFmatrixID_0452,Inferred,WRKY
AT4G23980,TF_motif_seq_0335,Direct,ARF
AT4G24020,TFmatrixID_1382,Direct,Nin-like
AT4G24060,TF_motif_seq_0239,Direct,Dof
AT4G24240,TF_motif_seq_0270,Direct,WRKY
AT4G24240,TFmatrixID_1479,Direct,WRKY
AT4G24240,TFmatrixID_0466,Inferred,WRKY
AT4G24240,TFmatrixID_1496,Direct,WRKY
AT4G24240,TFmatrixID_0454,Inferred,WRKY
AT4G24240,TF_motif_seq_0339,Direct,WRKY
AT4G24240,TFmatrixID_0459,Inferred,WRKY
AT4G24240,TFmatrixID_0445,Inferred,WRKY
AT4G24240,TFmatrixID_0463,Inferred,WRKY
AT4G24240,TFmatrixID_0456,Inferred,WRKY
AT4G24240,TFmatrixID_0455,Inferred,WRKY
AT4G24240,TFmatrixID_0468,Inferred,WRKY
AT4G24240,TFmatrixID_0446,Inferred,WRKY
AT4G24240,TFmatrixID_0453,Inferred,WRKY
AT4G24240,TFmatrixID_0462,Inferred,WRKY
AT4G24240,TFmatrixID_0464,Inferred,WRKY
AT4G24240,TFmatrixID_0448,Inferred,WRKY
AT4G24240,TFmatrixID_0461,Inferred,WRKY
AT4G24240,TFmatrixID_0457,Inferred,WRKY
AT4G24240,TFmatrixID_0444,Inferred,WRKY
AT4G24240,TFmatrixID_0460,Inferred,WRKY
AT4G24240,TFmatrixID_0452,Inferred,WRKY
AT4G24240,TFmatrixID_0458,Inferred,WRKY
AT4G24240,TFmatrixID_0450,Inferred,WRKY
AT4G24240,TFmatrixID_0442,Inferred,WRKY
AT4G24240,TFmatrixID_0447,Inferred,WRKY
AT4G24470,TFmatrixID_0273,Inferred,GATA
AT4G24470,TF_motif_seq_0243,Direct,GATA
AT4G24470,TF_motif_seq_0237,Direct,GATA
AT4G24470,TFmatrixID_0261,Inferred,GATA
AT4G24470,TFmatrixID_0263,Inferred,GATA
AT4G24470,TFmatrixID_0935,Direct,GATA
AT4G24540,TFmatrixID_0499,Inferred,MIKC_MADS
AT4G24540,TFmatrixID_0508,Inferred,MIKC_MADS
AT4G24540,TFmatrixID_0493,Inferred,MIKC_MADS
AT4G24540,TFmatrixID_0529,Inferred,MIKC_MADS
AT4G24540,TFmatrixID_0500,Inferred,MIKC_MADS
AT4G24540,TFmatrixID_0481,Inferred,MIKC_MADS
AT4G25470,TFmatrixID_0711,Direct,ERF
AT4G25470,TFmatrixID_0669,Direct,ERF
AT4G25470,TF_motif_seq_0292,Direct,ERF
AT4G25470,TFmatrixID_0084,Direct,ERF
AT4G25480,TFmatrixID_0696,Direct,ERF
AT4G25480,TFmatrixID_0085,Direct,ERF
AT4G25480,TFmatrixID_0683,Direct,ERF
AT4G25480,TF_motif_seq_0292,Direct,ERF
AT4G25480,TFmatrixID_0086,Direct,ERF
AT4G25490,TFmatrixID_0085,Inferred,ERF
AT4G25490,TFmatrixID_0109,Inferred,ERF
AT4G25490,TFmatrixID_0070,Inferred,ERF
AT4G25490,TFmatrixID_0080,Inferred,ERF
AT4G25490,TFmatrixID_0665,Direct,ERF
AT4G25490,TFmatrixID_0684,Direct,ERF
AT4G25490,TFmatrixID_0084,Inferred,ERF
AT4G25490,TFmatrixID_0088,Inferred,ERF
AT4G25490,TF_motif_seq_0292,Direct,ERF
AT4G25490,TFmatrixID_0086,Inferred,ERF
AT4G25490,TFmatrixID_0121,Inferred,ERF
AT4G26030,TFmatrixID_0951,Direct,NA
AT4G26150,TF_motif_seq_0237,Direct,GATA
AT4G26150,TFmatrixID_0262,Inferred,GATA
AT4G26150,TF_motif_seq_0243,Direct,GATA
AT4G26440,TFmatrixID_0449,Inferred,WRKY
AT4G26440,TFmatrixID_0534,Inferred,WRKY
AT4G26440,TF_motif_seq_0339,Direct,WRKY
AT4G26440,TFmatrixID_0451,Inferred,WRKY
AT4G26440,TF_motif_seq_0270,Direct,WRKY
AT4G26440,TFmatrixID_0465,Inferred,WRKY
AT4G26640,TFmatrixID_0449,Inferred,WRKY
AT4G26640,TFmatrixID_0451,Inferred,WRKY
AT4G26640,TFmatrixID_0465,Inferred,WRKY
AT4G26640,TF_motif_seq_0339,Direct,WRKY
AT4G26640,TF_motif_seq_0270,Direct,WRKY
AT4G26640,TFmatrixID_0534,Inferred,WRKY
AT4G26640,TFmatrixID_1478,Direct,WRKY
AT4G27410,TF_motif_seq_0305,Direct,NAC
AT4G27410,TFmatrixID_0381,Inferred,NAC
AT4G27410,TFmatrixID_0382,Inferred,NAC
AT4G27900,TFmatrixID_0887,Direct,NA
AT4G27950,TFmatrixID_0087,Direct,ERF
AT4G27950,TFmatrixID_0775,Direct,ERF
AT4G27950,TFmatrixID_0723,Direct,ERF
AT4G28110,TFmatrixID_1222,Direct,MYB
AT4G28140,TFmatrixID_0113,Inferred,ERF
AT4G28140,TFmatrixID_0487,Inferred,ERF
AT4G28140,TFmatrixID_0067,Inferred,ERF
AT4G28140,TFmatrixID_0756,Direct,ERF
AT4G28140,TFmatrixID_0087,Inferred,ERF
AT4G28140,TFmatrixID_0069,Inferred,ERF
AT4G28140,TFmatrixID_0764,Direct,ERF
AT4G28500,TFmatrixID_1359,Direct,NAC
AT4G28500,TFmatrixID_1278,Direct,NAC
AT4G28610,TFmatrixID_0351,Direct,G2-like
AT4G28790,TFmatrixID_0558,Inferred,bHLH
AT4G28790,TFmatrixID_0497,Inferred,bHLH
AT4G28790,TFmatrixID_0166,Inferred,bHLH
AT4G28790,TFmatrixID_0559,Inferred,bHLH
AT4G28790,TFmatrixID_0505,Inferred,bHLH
AT4G28790,TFmatrixID_0159,Inferred,bHLH
AT4G28790,TFmatrixID_0164,Inferred,bHLH
AT4G28790,TFmatrixID_0170,Inferred,bHLH
AT4G28790,TFmatrixID_0506,Inferred,bHLH
AT4G28790,TFmatrixID_0507,Inferred,bHLH
AT4G28800,TFmatrixID_0497,Inferred,bHLH
AT4G28800,TFmatrixID_0506,Inferred,bHLH
AT4G28800,TFmatrixID_0170,Inferred,bHLH
AT4G28800,TFmatrixID_0558,Inferred,bHLH
AT4G28800,TFmatrixID_0559,Inferred,bHLH
AT4G28800,TFmatrixID_0507,Inferred,bHLH
AT4G28800,TFmatrixID_0505,Inferred,bHLH
AT4G28800,TFmatrixID_0159,Inferred,bHLH
AT4G28800,TFmatrixID_0164,Inferred,bHLH
AT4G28811,TFmatrixID_0559,Inferred,bHLH
AT4G28811,TFmatrixID_0164,Inferred,bHLH
AT4G28811,TFmatrixID_0166,Inferred,bHLH
AT4G28811,TFmatrixID_0170,Inferred,bHLH
AT4G28811,TFmatrixID_0497,Inferred,bHLH
AT4G28811,TFmatrixID_0159,Inferred,bHLH
AT4G28811,TFmatrixID_0558,Inferred,bHLH
AT4G28811,TFmatrixID_0506,Inferred,bHLH
AT4G28811,TFmatrixID_0177,Inferred,bHLH
AT4G28811,TFmatrixID_0505,Inferred,bHLH
AT4G28811,TFmatrixID_0507,Inferred,bHLH
AT4G28815,TFmatrixID_0170,Inferred,bHLH
AT4G28815,TFmatrixID_0558,Inferred,bHLH
AT4G28815,TFmatrixID_0505,Inferred,bHLH
AT4G28815,TFmatrixID_0507,Inferred,bHLH
AT4G28815,TFmatrixID_0506,Inferred,bHLH
AT4G28815,TFmatrixID_0559,Inferred,bHLH
AT4G28815,TFmatrixID_0164,Inferred,bHLH
AT4G28815,TFmatrixID_0497,Inferred,bHLH
AT4G28815,TFmatrixID_0159,Inferred,bHLH
AT4G29000,TFmatrixID_0227,Direct,CPP
AT4G29230,TFmatrixID_1335,Direct,NAC
AT4G29940,TF_motif_seq_0067,Direct,HB-PHD
AT4G30080,TF_motif_seq_0335,Direct,ARF
AT4G30080,TFmatrixID_0786,Direct,ARF
AT4G30935,TF_motif_seq_0339,Direct,WRKY
AT4G30935,TFmatrixID_0534,Inferred,WRKY
AT4G30935,TF_motif_seq_0270,Direct,WRKY
AT4G30935,TFmatrixID_0449,Inferred,WRKY
AT4G30935,TFmatrixID_0451,Inferred,WRKY
AT4G30935,TFmatrixID_0465,Inferred,WRKY
AT4G30980,TFmatrixID_0169,Inferred,bHLH
AT4G30980,TFmatrixID_0163,Inferred,bHLH
AT4G30980,TFmatrixID_0559,Inferred,bHLH
AT4G30980,TFmatrixID_0177,Inferred,bHLH
AT4G30980,TFmatrixID_0159,Inferred,bHLH
AT4G30980,TFmatrixID_0161,Inferred,bHLH
AT4G30980,TFmatrixID_0179,Inferred,bHLH
AT4G30980,TFmatrixID_0506,Inferred,bHLH
AT4G30980,TFmatrixID_0174,Inferred,bHLH
AT4G30980,TFmatrixID_0170,Inferred,bHLH
AT4G30980,TFmatrixID_0558,Inferred,bHLH
AT4G30980,TFmatrixID_0164,Inferred,bHLH
AT4G30980,TFmatrixID_0166,Inferred,bHLH
AT4G30980,TFmatrixID_0497,Inferred,bHLH
AT4G30980,TFmatrixID_0176,Inferred,bHLH
AT4G30980,TFmatrixID_0825,Direct,bHLH
AT4G30980,TFmatrixID_0507,Inferred,bHLH
AT4G30980,TFmatrixID_0505,Inferred,bHLH
AT4G31060,TFmatrixID_0713,Direct,ERF
AT4G31060,TFmatrixID_0064,Inferred,ERF
AT4G31060,TFmatrixID_0701,Direct,ERF
AT4G31550,TF_motif_seq_0270,Direct,WRKY
AT4G31550,TFmatrixID_1483,Direct,WRKY
AT4G31550,TF_motif_seq_0339,Direct,WRKY
AT4G31550,TFmatrixID_0457,Direct,WRKY
AT4G31610,TFmatrixID_0605,Direct,B3
AT4G31610,TFmatrixID_0604,Direct,B3
AT4G31800,TFmatrixID_0630,Direct,WRKY
AT4G31800,TFmatrixID_0458,Direct,WRKY
AT4G31800,TFmatrixID_1448,Direct,WRKY
AT4G31800,TF_motif_seq_0339,Direct,WRKY
AT4G31800,TFmatrixID_1454,Direct,WRKY
AT4G31800,TF_motif_seq_0270,Direct,WRKY
AT4G31920,TF_motif_seq_0252,Direct,ARR-B
AT4G31920,TFmatrixID_0486,Direct,ARR-B
AT4G32040,TFmatrixID_0293,Inferred,TALE
AT4G32730,TFmatrixID_1152,Direct,MYB
AT4G32730,TFmatrixID_1154,Direct,MYB
AT4G32800,TFmatrixID_0732,Direct,ERF
AT4G32800,TFmatrixID_0088,Direct,ERF
AT4G32800,TFmatrixID_0703,Direct,ERF
AT4G32880,TFmatrixID_0518,Inferred,HD-ZIP
